timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,aux_1,aux_2,aux_3
1608539285.952010,13.822314,2.165739,-37.118338,-6.538184,56.494430,9.636090,-114.559549,-21.369492,82.603981,33.465437,-166.107534,-54.552930,185.373296,45.245105,-165.141152,-73.347852,0.190125,-0.093715,0.091808
1608539285.955698,14.392328,-4.507293,-37.155542,22.524238,60.759675,-42.839498,-98.165049,117.388111,55.251708,-132.360706,-68.949291,120.477460,28.149989,-266.112705,16.641388,305.048982,0.334271,0.407561,0.262654
1608539285.959495,13.335653,-10.577248,-34.742203,36.853148,29.759986,-108.101374,5.285406,88.890435,-66.760817,-136.345723,59.246311,29.019739,-284.738139,12.235642,68.550529,-183.506883,-0.039200,-0.261513,0.230885
1608539285.963294,13.837561,-19.396722,-20.505434,60.509030,-16.573312,-80.688870,72.485973,32.151677,-100.549236,60.489844,129.227829,-231.781709,-6.216620,267.184024,-212.372605,-194.569673,0.711037,-0.153730,-0.051037
1608539285.966436,12.695452,-23.601659,-7.081796,59.032286,-47.773178,-19.519508,123.398745,-56.435655,-40.549407,161.651590,-82.705347,-98.423874,117.984954,-81.471818,-135.651261,278.671373,0.285710,-0.379276,-0.117710
1608539285.970234,11.902498,-25.556891,9.846147,38.868050,-77.024676,46.331843,52.562370,-121.479296,121.872598,22.621153,-207.040728,106.607819,-24.877121,-88.873687,204.571972,-131.596935,0.344226,-0.236991,-0.730050
1608539285.973965,11.290106,-30.499898,26.261823,14.995788,-73.797995,93.528869,-39.624303,-59.359131,91.873107,-82.457794,19.002929,38.423598,-213.256939,82.452629,-25.964843,-214.794818,0.075992,0.212268,0.156567
1608539285.977068,9.734010,-27.347544,31.928475,-16.139417,-35.751810,84.622547,-64.171577,73.091957,10.614864,-104.268546,155.023966,-215.025286,18.357245,71.888785,-334.443967,144.580405,-0.324996,-0.080715,-0.556858
1608539285.980469,8.326980,-28.820973,42.618751,-39.075573,11.324902,37.073688,-81.190540,111.150787,-81.636540,63.117072,21.463682,-127.126583,66.656975,-135.242412,223.852434,-11.813686,0.400142,-0.013678,-0.380191
1608539285.983849,6.680496,-22.430376,37.625240,-61.642603,58.279035,-31.135051,-6.978987,35.447972,-125.527194,73.602802,-73.385328,87.959578,-43.988387,-25.441995,46.432506,-131.243444,-0.167086,-0.206801,-0.452977
1608539285.987657,5.220606,-17.502526,41.405074,-48.262016,74.366915,-96.882256,92.771692,-49.005885,19.648612,37.195922,-76.831288,64.219791,-180.806793,192.292750,-313.927783,189.636820,0.091227,0.040226,0.235375
1608539285.991470,3.491009,-12.286038,26.211194,-37.654816,71.730398,-90.907785,82.244261,-134.229018,157.510254,-71.318866,119.487802,-105.821764,73.024127,-31.763795,14.106570,30.768210,-0.536168,0.131054,-0.036788
1608539285.994679,1.694449,-5.541194,12.342619,-17.100389,33.564674,-44.389219,44.209122,-61.245711,117.350874,-58.280039,117.759604,-169.951701,177.779117,-209.011344,51.673931,-241.991599,-0.019997,-0.150583,0.076473
1608539285.998323,-0.000000,1.286569,-4.454666,8.401678,-15.047563,23.809195,-22.145215,40.975797,-61.675072,50.137865,-81.127500,109.572073,-162.965047,122.574282,-139.737103,147.395977,0.047247,0.620625,0.074247
1608539286.001440,-1.747596,8.847577,-19.073968,40.778905,-58.818126,70.083225,-88.499010,112.521911,-106.380238,158.259095,-216.323116,64.831273,-214.021293,138.418058,-104.278271,84.324219,-0.098071,-0.062577,0.889952
1608539286.005237,-3.514089,14.422068,-31.752853,51.748411,-77.239206,94.407240,-65.226969,98.141997,-37.415403,19.853082,8.683807,-43.985357,55.086282,-95.697989,354.744468,-387.063895,-0.140108,0.460449,-0.242550
1608539286.008982,-5.086334,19.202181,-41.626929,55.845049,-76.582509,61.157017,-17.485692,-31.359212,80.856974,-78.789829,217.927792,-120.452114,200.978914,-22.538291,-11.888408,122.918416,0.504634,-0.585250,0.108386
1608539286.012591,-7.071945,23.296212,-44.721459,49.745998,-25.663522,-9.668054,40.331529,-97.596696,111.769859,-63.940644,44.394600,46.078904,-194.489487,183.043857,-327.153085,198.100591,-0.030703,0.070202,-0.481884
1608539286.016387,-8.410807,26.894873,-34.565283,24.233621,11.738718,-53.585208,83.066505,-98.064631,34.854596,42.176826,-78.259894,170.660137,-181.918391,-1.621762,134.495517,-344.143951,0.354499,0.377354,0.183687
1608539286.019768,-9.531658,26.015650,-32.093507,-1.344450,64.176291,-101.731602,54.082643,6.835980,-113.330002,144.273030,-127.119362,-31.198248,163.911741,-168.970424,174.429026,55.470162,-0.066372,-0.175171,-0.360465
1608539286.023568,-10.453397,27.741666,-15.307630,-28.360318,84.394414,-65.170313,-14.546230,132.838402,-73.609015,25.720954,154.059523,-262.086703,100.648923,66.608863,-264.527819,229.254620,0.555214,0.029687,-0.918272
1608539286.027366,-12.007534,23.948199,-0.934693,-56.711240,60.220843,-0.133290,-75.950844,88.846512,2.912313,-174.885563,70.541267,11.309951,-181.297164,84.687456,7.112341,-359.056583,-0.285853,0.038223,-0.030967
1608539286.030438,-12.534149,22.073572,14.486025,-64.831188,24.262784,52.449040,-72.839113,2.827496,76.240723,-58.421016,-81.798949,182.635606,-87.307392,-96.873137,327.674120,-0.898380,-0.091618,0.072041,-0.217571
1608539286.034236,-13.725799,15.806777,26.559468,-50.090316,-16.720565,102.305226,-21.723898,-128.735640,118.079768,40.688236,-235.797022,20.223099,79.324605,-140.567038,-185.286398,310.906913,0.052203,0.208682,-0.043915
1608539286.038039,-14.510960,9.106656,42.093551,-32.753592,-49.207415,82.587756,58.088076,-77.440130,-19.138802,124.545409,-0.473958,-176.126123,82.011106,96.527070,-107.125124,-44.868698,0.116135,0.081375,-0.009399
1608539286.041097,-14.746623,2.067042,44.205223,-4.972435,-82.797007,9.628029,71.923543,-11.746662,-133.890400,24.834831,226.191729,-38.646073,-210.570882,35.538851,125.163466,-58.876429,0.239994,0.486907,-0.478144
1608539286.044477,-14.052038,-4.548339,35.639560,25.504195,-59.217245,-57.310324,53.446482,106.451750,-72.192237,-175.858749,88.645324,249.373393,-23.573566,-61.256937,-13.103787,144.580420,0.225556,0.075785,0.382335
1608539286.047560,-14.178470,-12.613911,32.626276,50.616966,-34.926507,-70.126006,-5.255034,137.585402,45.905591,-91.619615,-60.147784,80.811166,67.457469,25.415899,-86.253105,-90.388651,-0.463716,-0.461759,-0.137432
1608539286.051371,-12.929935,-18.037609,18.901325,54.008976,10.988802,-63.274404,-101.458461,36.809947,109.167176,36.785504,-144.843044,-234.282964,8.384119,124.747708,92.630542,-181.477059,0.434093,-0.367701,0.423265
1608539286.055169,-12.714938,-21.464465,7.294657,56.076670,57.605665,-17.162411,-112.040887,-94.178666,31.481549,132.370823,120.462771,-116.382528,-77.219523,-59.701217,35.081122,282.122255,-0.402014,0.054682,0.038447
1608539286.058962,-12.288328,-25.136724,-9.773850,33.315303,69.849346,32.638709,-57.851146,-90.331068,-97.685152,18.441754,121.045121,172.802471,8.852698,-47.678631,-310.514860,-98.172497,-0.345063,-0.580191,-0.368219
1608539286.062386,-10.500725,-29.650839,-22.028482,15.174071,58.109296,76.980970,33.699538,-53.013937,-102.563420,-164.750451,-32.610393,44.528482,180.288025,120.455460,22.867443,-129.536127,0.230628,0.733537,0.481786
1608539286.066183,-9.625100,-29.304805,-33.073901,-13.614476,25.071236,75.433962,87.719472,55.198843,-8.098849,-135.268865,-92.198543,-148.883406,-65.613522,76.040199,175.473373,220.500460,0.291097,-0.242016,-0.364114
1608539286.070003,-7.913438,-27.023249,-44.120871,-32.940062,-13.073330,22.552794,108.193260,133.193391,120.549586,32.135664,-9.691984,-62.398461,-284.083927,-233.369900,-83.936218,-34.345567,0.837546,-0.356416,-0.070510
1608539286.073824,-6.752853,-25.147051,-36.945797,-48.375771,-48.564417,-37.861747,9.266358,77.654643,114.078778,178.966588,190.740488,114.901738,47.716515,-32.833969,-49.320847,-313.045645,0.377769,0.080872,0.131513
1608539286.077452,-4.963354,-18.786133,-40.285394,-45.593978,-82.353997,-72.981611,-74.942914,-38.823899,-20.084297,13.247909,97.595259,146.982717,213.046528,198.636212,319.647433,81.799972,0.132278,-0.191295,-0.085175
1608539286.080529,-3.558420,-12.429190,-24.431269,-47.573621,-54.638187,-65.085776,-100.501271,-76.542654,-100.389978,-109.298210,-128.173039,-148.265462,-133.268865,-27.047035,-4.482363,15.761827,-0.049436,-0.556794,0.390936
1608539286.084333,-1.744895,-5.924117,-12.190655,-22.885635,-25.579789,-28.865841,-53.076921,-52.922294,-71.920488,-144.950348,-180.482862,-81.776168,-167.909237,-79.250862,-280.802915,-367.537501,0.775622,0.570372,0.593538
1608539286.088131,0.000000,1.485406,4.103137,8.400522,13.141681,26.616717,28.564201,51.357712,55.365117,53.431314,85.855756,63.648528,114.905102,91.271889,144.160426,222.161255,-0.398219,0.665773,0.865398
1608539286.091976,1.820447,8.487468,17.204812,41.132352,43.292933,85.479343,89.918761,150.984949,180.240214,166.749981,102.366410,85.794289,217.583960,55.099821,120.245445,105.159638,0.329042,-0.209379,0.150493
1608539286.095773,3.677584,13.520241,36.467762,53.189106,79.987279,88.175160,57.174493,93.308320,57.254404,26.300912,-18.690333,-82.215784,-105.586253,-245.893809,-144.075190,-159.931125,0.081019,0.122008,0.065162
1608539286.099385,5.278145,20.615445,39.360595,66.262822,66.632840,37.462851,21.789395,-25.521417,-62.032509,-126.857725,-178.990245,-247.337235,-196.998164,-71.408886,6.155058,121.778304,-0.567975,0.291731,0.290144
1608539286.102509,6.915957,22.247269,43.463698,38.263152,22.664135,-12.243467,-76.204137,-108.515997,-123.581824,-121.608861,-30.864789,66.429575,216.121907,275.295290,110.562440,44.070945,0.286605,-0.102107,0.119341
1608539286.106317,8.200013,27.430599,35.000217,26.020049,-12.088803,-58.574524,-85.873295,-115.380593,-37.101892,88.259837,89.458082,175.369206,162.562504,-5.346350,-111.433261,-254.803661,0.184567,-0.041464,0.248294
1608539286.109373,9.763881,30.457523,31.503988,-1.223126,-47.835923,-92.762364,-69.056696,13.652464,112.199224,92.785200,127.434990,-20.170996,-133.018325,-118.862049,-184.515426,71.931613,0.243007,-0.244879,0.331544
1608539286.113076,10.577988,25.272686,17.814858,-26.736594,-67.349989,-54.691763,14.778673,89.001191,143.139291,35.557395,-86.375226,-250.407057,-46.158354,54.346031,184.988197,269.405948,0.243073,-0.249787,-0.067311
1608539286.116873,11.952871,24.720188,1.217798,-56.517518,-58.771769,-0.119245,113.128556,91.152855,-2.589412,-185.738065,-123.492340,3.642238,205.779832,122.472706,-6.314215,-339.245299,0.041572,0.254563,-0.409358
1608539286.120737,12.275426,19.158000,-16.310305,-64.324698,-30.898026,48.417531,121.628419,2.006917,-68.829699,-77.586107,71.941789,254.243422,55.646589,-168.230812,-319.737681,-1.452595,-0.002848,0.044300,-0.479188
1608539286.124007,13.656661,15.721773,-24.402831,-55.764620,14.145587,91.640612,34.679610,-75.725489,-114.877176,57.148100,101.622356,8.213594,-138.668968,-47.472434,118.166550,360.972612,-0.084500,-0.066622,0.429500
1608539286.127806,14.203370,8.974341,-34.893971,-27.193984,40.611881,70.541804,-45.201818,-104.845386,27.610352,136.722414,0.220061,-174.622560,-80.281461,62.088748,141.785627,-214.988217,0.357683,-0.314180,0.110904
1608539286.131612,13.605352,2.089585,-45.792541,-5.709424,52.999472,8.126345,-129.344636,-19.681093,96.833259,16.087160,-221.998945,-32.522879,180.817974,23.040712,-105.428633,-102.135776,-0.047894,-0.491115,0.200152
1608539286.135413,13.674139,-4.883411,-41.515711,26.016021,47.249635,-62.097737,-71.337574,70.341680,43.374911,-136.351861,-27.512139,235.790398,31.540521,-162.049909,13.660721,380.431552,0.188626,-0.106019,0.188405
1608539286.138649,14.253712,-11.306806,-32.183629,46.754735,23.110067,-74.642111,4.197198,98.752273,-46.261699,-51.095273,167.359613,51.570728,-74.923866,15.330437,231.587041,-168.738016,0.146499,0.605537,0.050397
1608539286.142054,13.552528,-18.181968,-23.438036,46.714602,-17.270229,-60.239498,82.443539,23.771134,-169.241837,64.635997,74.450690,-160.659149,-2.217359,255.878942,-227.208292,-194.839316,-0.433644,-0.132383,0.527310
1608539286.145319,12.684864,-22.629189,-6.383867,54.201412,-55.960164,-17.947161,118.938199,-48.077471,-47.523174,196.894990,-81.748823,-65.999144,121.578945,-113.073325,-53.439718,164.899122,-0.258399,0.571670,-0.104031
1608539286.149109,11.378401,-25.384398,9.318489,36.497535,-80.097411,50.883316,42.355154,-94.921703,111.375759,13.673445,-142.001137,88.955052,-23.410024,-62.814934,74.890410,-63.501792,-0.597473,-0.528125,0.514195
1608539286.152907,11.082745,-26.915812,25.768625,10.286890,-61.079824,94.502595,-50.393655,-34.728149,173.600908,-178.585572,49.712980,54.046451,-176.984101,229.675196,-21.284747,-33.399200,0.233192,-0.371283,-0.196126
1608539286.156705,9.748785,-29.940267,30.399519,-14.192252,-28.014611,73.879801,-64.278528,40.275461,14.200259,-93.547993,115.561599,-102.831797,45.158661,91.351768,-119.421105,360.795179,0.043322,-0.388759,-0.024202
1608539286.160507,8.675973,-27.466581,46.531202,-33.838216,16.106915,24.331959,-64.055001,143.377114,-73.646360,73.168385,16.415066,-164.737565,77.402166,-253.877550,116.179745,-21.970909,-0.145041,0.125217,0.462140
1608539286.163793,6.993839,-23.520672,38.840875,-55.199762,57.646470,-34.626019,-7.397080,53.736838,-131.485539,103.080349,-116.117191,95.080604,-81.570313,-8.077299,113.419567,-280.144844,-0.561961,-0.000800,-0.073142
1608539286.166996,5.057589,-17.844318,36.314837,-65.935140,70.362038,-72.383699,76.106800,-49.787376,15.099152,14.217703,-60.740067,121.755861,-205.685996,287.913713,-208.319989,158.343295,-0.508076,0.003684,0.172820
1608539286.170130,3.476530,-11.497590,24.682389,-50.983991,60.521131,-70.173442,84.254916,-72.960079,90.667114,-123.267347,94.098197,-54.512188,99.258904,-84.889956,13.222864,8.486443,-0.410932,0.289399,0.126691
1608539286.173734,1.685516,-5.858159,13.025988,-18.222887,34.201718,-50.074688,47.155782,-85.430925,122.020969,-57.142361,164.944826,-106.070210,177.286338,-113.027065,295.589714,-191.015273,-0.419249,-0.581680,1.053103
1608539286.177546,-0.000000,1.401658,-3.650874,10.086768,-17.378016,25.230110,-28.939007,48.486121,-30.642357,36.018089,-65.993595,67.579622,-42.362231,63.570682,-105.139198,79.816936,-0.634419,0.338088,0.277596
1608539286.181324,-1.726384,8.271659,-20.264737,36.819056,-53.300078,51.576796,-100.687686,82.342110,-142.888988,144.181208,-202.269080,192.099470,-134.752042,206.047827,-33.689018,136.357883,-0.430041,-0.306198,0.068063
1608539286.185110,-3.451836,16.275133,-30.097530,62.092245,-81.804496,90.122920,-110.363367,111.356926,-78.007014,19.158661,11.294604,-48.610223,199.559270,-182.377237,89.007822,-268.363377,0.086626,-0.131913,-0.588596
1608539286.188874,-5.163996,21.476923,-36.120787,57.722685,-58.589319,36.668390,-24.492138,-29.712174,103.403211,-128.595114,187.509922,-107.393694,202.553526,-93.239160,-17.364695,40.178661,-0.099072,-0.128411,-0.629715
1608539286.192679,-6.934399,26.619220,-41.214128,46.464277,-25.209356,-12.181831,41.723945,-97.181515,172.981611,-121.516823,31.021352,43.399583,-164.828217,257.576918,-133.399557,188.987587,-0.874020,0.098925,0.049154
1608539286.195750,-8.571624,30.020422,-35.964634,21.752099,16.483744,-53.177675,111.475955,-69.951897,19.005084,37.774773,-104.281177,222.012087,-138.947633,-4.730316,61.629513,-202.615212,0.079839,0.278652,0.204973
1608539286.199547,-10.062732,28.459404,-28.099952,-1.390608,55.330362,-63.200110,54.200859,10.654376,-67.640699,181.671761,-63.361171,-33.233874,240.281503,-163.153915,152.263740,23.323127,-0.132245,0.416553,-0.251285
1608539286.203274,-11.106673,28.222019,-17.829230,-22.976695,53.378111,-62.088776,-18.238139,68.168308,-123.629894,23.627319,101.074190,-250.347643,73.756598,29.919928,-71.873658,311.353046,-0.074788,-0.168018,-0.252849
1608539286.206796,-11.965971,26.667893,-1.062935,-38.972946,69.508519,-0.142184,-90.691408,128.579269,3.765190,-99.779661,65.489811,11.084869,-89.370784,119.337790,10.195134,-356.841435,-0.159956,-0.435325,0.344186
1608539286.210562,-13.226339,22.470135,13.158616,-65.023854,27.855699,56.922021,-85.795501,3.222566,101.992224,-116.308023,-34.390375,256.092699,-82.367370,-104.458777,293.316828,-0.251594,-0.118600,-0.008144,0.193767
1608539286.214351,-13.103100,16.011457,25.370816,-53.910443,-17.042522,102.309182,-42.861434,-129.726679,66.684615,92.227833,-233.906169,5.325030,244.361828,-89.773724,-87.481613,299.499780,0.378977,0.115701,-0.241097
1608539286.218124,-13.492404,9.603710,36.267206,-29.871789,-59.917446,69.737613,53.046656,-70.770383,-32.527100,175.067619,-0.233855,-149.512426,63.188276,92.790723,-57.136887,-47.219692,0.395395,-0.153702,0.129573
1608539286.221165,-14.148020,1.941017,39.878522,-4.928560,-69.199225,13.588562,119.152137,-24.062966,-136.703677,27.365837,111.979862,-46.246927,-285.187615,47.968421,317.755760,-27.319681,-0.375017,0.780758,0.126923
1608539286.224217,-14.376397,-5.205916,42.257997,25.768488,-69.589943,-60.069182,75.167827,113.620931,-53.666109,-144.808414,83.888453,185.713557,-36.579539,-148.674872,-21.696081,269.508993,0.369923,-0.021423,-0.434727
1608539286.227333,-13.640019,-11.189970,35.690931,50.204656,-24.274639,-60.196085,-4.039645,77.210958,86.159056,-85.661916,-144.763422,45.939284,284.337298,10.557628,-262.462330,-221.158543,-0.331308,-0.519224,0.024065
1608539286.230449,-13.774792,-19.492351,19.201614,53.578888,14.190696,-54.481532,-72.390899,19.828132,152.671707,44.974915,-157.638524,-133.247581,3.717553,254.041113,155.961333,-38.818257,-0.409120,0.079115,0.437120
1608539286.234234,-12.883140,-23.717076,5.935493,47.470242,39.530104,-27.245623,-129.138164,-90.323492,41.431653,175.920364,47.691693,-31.708186,-276.387014,-87.408725,191.445900,294.029347,0.383179,0.723400,0.003066
1608539286.238101,-11.450088,-25.371392,-10.223828,33.034479,66.954307,44.129845,-34.556224,-141.848254,-77.282120,32.847500,218.196140,124.243084,25.662747,-119.545604,-151.953438,-41.938461,-0.268344,0.102558,-0.542819
1608539286.241914,-10.511630,-27.017123,-26.127787,13.333814,46.853936,69.036759,40.580435,-46.887852,-120.702239,-126.087504,-32.340173,53.052557,174.242692,149.604577,21.842692,-202.914798,-0.067791,-0.041191,-0.148983
1608539286.245721,-9.367454,-27.079679,-32.714367,-14.103903,33.854173,68.396657,122.742808,52.177635,-15.981582,-134.538745,-120.551660,-171.389504,-59.889469,60.143563,342.531831,258.488660,-0.147078,0.347104,-0.416460
1608539286.248924,-8.609195,-28.663763,-44.548257,-46.152281,-11.997938,22.452650,76.528815,108.575044,98.316884,88.006978,-28.515697,-121.192050,-223.490448,-270.298939,-212.930445,-22.382669,-0.028061,-0.067087,-0.104870
1608539286.252069,-6.857110,-22.379956,-39.272303,-64.410856,-51.868937,-33.432860,7.632923,68.064292,66.884555,72.799044,94.310263,56.321890,91.050133,-6.174793,-33.513038,-41.825693,-0.236677,0.028217,-0.095602
1608539286.255867,-5.315923,-19.897096,-32.990884,-66.108738,-54.237485,-98.758285,-58.008310,-39.872060,-17.941308,16.530848,80.738114,148.444258,136.387128,164.147227,223.520964,210.125532,-0.107704,0.876795,-0.030601
1608539286.259664,-3.507703,-11.619340,-27.851606,-37.211599,-50.624607,-77.442939,-104.428794,-153.982207,-86.040793,-87.266181,-153.035404,-95.070594,-60.573688,-87.399931,-11.197374,19.207823,0.119455,0.142225,-0.409445
1608539286.263463,-1.731403,-5.127330,-12.309448,-17.899400,-23.289989,-44.966693,-65.275905,-67.440377,-117.281813,-96.358109,-135.002113,-151.456893,-165.678965,-171.054552,-278.356134,-274.620537,0.180706,0.124305,0.306828
1608539286.267309,0.000000,1.379975,4.180109,9.055437,13.810860,25.122358,39.106639,52.413252,71.189063,90.244166,103.353456,140.187260,106.027230,199.527589,45.763342,143.005476,0.448038,-0.171051,-0.147903
1608539286.270872,1.751859,8.396409,16.938956,30.588247,44.024790,83.728646,70.286272,115.782729,107.251380,76.541176,202.387987,129.992108,156.732892,130.784893,182.786095,58.013506,0.614531,-0.450863,0.303811
1608539286.274600,3.387048,15.203920,36.692140,53.963528,58.638561,102.668400,79.997062,110.539162,57.460296,15.514157,-19.575391,-56.713828,-80.364532,-107.900532,-189.720086,-237.560254,0.225472,0.626229,0.112620
1608539286.278397,5.302923,19.741638,42.698010,63.539875,51.843284,37.005797,19.176930,-34.434509,-63.491668,-130.870966,-163.212066,-95.509077,-76.274998,-102.787531,14.927135,72.669728,0.349429,0.043151,-0.255026
1608539286.281616,6.685047,23.198610,41.256143,53.336071,32.617038,-9.228108,-75.774913,-130.851739,-133.555591,-104.558352,-22.422138,41.178748,144.846564,198.736556,210.879798,50.027100,-0.528327,-0.313877,0.073810
1608539286.285251,8.710122,28.524990,42.021954,29.291757,-14.596199,-76.006665,-132.330525,-123.859065,-32.081069,31.311958,98.754364,99.761061,152.452955,-2.582610,-114.694410,-167.630285,-0.149983,-0.124914,0.130670
1608539286.289098,9.473667,31.003024,31.786222,-1.469635,-39.651793,-93.306626,-66.356139,9.868849,131.470270,204.191559,129.477302,-40.226751,-234.775740,-103.580663,-184.566780,63.858183,-0.018354,0.428692,0.224126
1608539286.292894,11.279367,25.955013,16.565055,-26.607499,-80.137723,-64.872071,17.425874,114.563918,100.985543,15.011965,-136.260676,-147.725879,-36.854151,116.927913,307.593250,294.398380,0.074788,-0.242798,-0.778666
1608539286.296327,11.607615,23.952662,1.236432,-50.037759,-76.219085,-0.081279,78.923834,84.690680,-3.874350,-150.466467,-105.922358,7.839060,238.144801,141.595570,-21.647325,-215.199317,0.706991,0.329258,0.705044
1608539286.300138,12.577825,21.227309,-16.719030,-51.036479,-35.935189,70.373970,90.927486,2.525420,-71.264830,-98.460874,70.649435,232.621238,111.912980,-140.603083,-65.198225,-0.520825,-0.534507,0.016511,-0.184400
1608539286.303939,13.131624,15.231332,-24.276868,-46.152476,10.640532,59.869462,21.232757,-81.256433,-129.447434,79.915748,186.418484,8.412930,-81.963897,-120.831765,40.855933,293.826992,-0.015361,0.063142,-0.032826
1608539286.307700,13.743247,8.515274,-38.285978,-36.579696,47.951492,57.493937,-52.691591,-72.365191,47.497068,198.574478,0.209598,-71.495975,-42.802312,66.581085,41.280922,-225.626239,0.428362,0.189576,-0.184021
1608539286.311503,14.776221,2.156712,-43.224512,-4.864891,64.957450,10.557790,-68.496888,-22.717328,128.144674,37.617938,-220.674166,-24.432224,69.353273,59.693665,-324.995887,-11.877461,-0.753545,0.443837,-0.189629
1608539286.314667,14.023769,-4.863828,-35.963562,20.921164,59.435280,-63.275733,-91.478951,52.165353,44.472592,-105.123487,-74.900085,219.621273,18.945961,-294.019430,12.189975,313.287729,0.358148,0.301598,0.062982
1608539286.317748,13.675615,-12.268065,-29.881518,37.819761,34.621979,-70.127598,5.858552,82.998735,-41.178370,-119.457025,120.730495,77.171496,-276.847015,12.701356,87.528806,-152.253212,0.502887,0.150580,-0.028891
1608539286.321591,14.028879,-18.343378,-21.066523,60.409484,-15.585115,-62.444183,100.784094,22.225110,-162.603201,67.219607,49.053022,-141.544068,-6.334760,271.906801,-202.055787,-154.521325,0.746106,0.100354,0.100791
1608539286.325388,12.634695,-22.859995,-6.138406,52.760003,-47.339194,-15.840804,125.685362,-62.895459,-48.780855,183.648488,-108.576592,-75.940164,151.529895,-49.194179,-145.209695,220.407162,0.026254,0.161131,-0.153634
1608539286.329023,11.644868,-27.271791,10.539736,40.317519,-62.792730,50.783050,48.395743,-115.040736,113.483853,14.141719,-90.721506,205.238132,-21.360151,-240.152793,60.711012,-110.797119,0.130013,0.035637,-0.425957
1608539286.332823,10.860616,-25.637235,23.433170,11.246631,-71.929595,92.827088,-37.337958,-35.601027,81.591626,-174.622911,32.126802,131.428706,-175.362161,78.418695,-5.180049,-265.011344,0.514465,0.079552,-0.682256
1608539286.335970,10.043965,-26.137628,40.390431,-14.298409,-32.238756,93.319592,-79.142175,70.739368,15.661073,-77.924177,93.302144,-127.996492,51.545132,72.097364,-263.074294,60.153069,0.789680,0.281141,-0.104366
1608539286.339058,7.932937,-27.677743,41.577196,-32.406390,12.251283,37.932333,-99.889985,139.516099,-108.229490,67.127522,17.489254,-132.526398,154.636475,-213.005456,45.795359,-16.878947,0.513787,-1.033447,-0.638615
1608539286.342862,6.901061,-22.985374,41.738809,-46.158790,50.384840,-26.785481,-10.213351,42.743519,-131.744168,151.481198,-85.354932,161.863285,-73.652941,-21.346639,166.067434,-152.268631,-0.077045,0.051891,-0.215720
1608539286.346086,4.971155,-18.736744,41.729245,-45.386397,71.347090,-63.330807,87.582700,-53.236761,26.790383,17.886013,-106.626879,81.349464,-176.843209,169.342932,-322.227293,274.376724,0.327052,-0.153885,0.063592
1608539286.349910,3.586870,-11.970107,23.664395,-40.596634,60.878941,-91.502236,77.824991,-101.952081,133.677758,-158.662407,59.042880,-63.797208,54.936269,-36.045523,25.593600,39.224685,-0.639228,0.307778,0.003303
1608539286.353692,1.806039,-6.081906,11.968045,-16.079486,31.266611,-33.090237,46.002085,-53.014437,104.188696,-116.642196,137.204561,-169.257241,171.019860,-157.142959,50.711887,-150.093488,0.012979,0.463562,0.210875
1608539286.356718,-0.000000,1.367743,-3.771952,7.298103,-17.208611,18.397019,-27.417216,54.173651,-70.939897,85.984496,-58.476515,107.024782,-98.453408,152.088534,-52.152653,47.399449,-0.080409,0.000094,-0.081369
1608539286.360490,-1.848563,8.385580,-18.233878,32.161373,-39.663329,59.363941,-107.332806,128.753682,-128.312650,80.656530,-118.380527,156.479217,-71.569386,208.800240,-141.742486,25.471264,0.162046,0.424869,0.165224
1608539286.364282,-3.361873,14.099547,-34.090727,49.254724,-79.232765,85.938934,-106.127614,94.196636,-70.301800,14.141678,25.020756,-38.580445,117.516928,-87.550186,188.474406,-377.171110,0.109736,0.173475,-0.371590
1608539286.368047,-5.014031,19.653917,-43.411657,64.486299,-57.368141,48.086617,-20.870530,-33.637136,95.370672,-65.108087,108.780140,-229.227674,134.338317,-50.297001,-4.271703,87.442413,-0.055260,-0.063270,-0.283023
1608539286.371838,-6.926877,26.227046,-46.295290,53.720717,-23.296795,-8.378027,79.079929,-111.813680,90.070673,-77.966464,29.546527,72.520842,-194.362464,116.972165,-293.769510,40.604382,0.275039,0.549764,-0.547840
1608539286.375601,-8.104942,29.955690,-34.174438,20.901510,14.676321,-47.724466,102.135281,-101.411778,37.973811,36.832495,-204.091105,145.242478,-104.775506,-3.740477,212.813393,-168.800208,0.388982,-0.081805,0.236483
1608539286.379390,-9.438894,30.311640,-25.703853,-1.169344,42.971564,-73.355944,79.806757,12.084200,-128.415509,106.070383,-59.782164,-34.925002,150.610781,-197.757097,29.416543,77.870601,0.329174,-0.522433,0.320969
1608539286.383157,-11.117380,28.134750,-17.196363,-33.559340,55.824796,-64.030433,-22.735810,124.596051,-68.404876,21.273733,57.187897,-168.326836,67.049511,113.515474,-65.358669,235.981967,-0.123733,-0.431569,0.227063
1608539286.386320,-11.780365,25.485983,-1.089409,-55.726599,50.458302,-0.085753,-90.671796,134.919608,2.572011,-148.029145,165.933775,6.188658,-92.843923,231.700741,12.474260,-88.363281,-0.193650,-0.475049,0.016288
1608539286.389346,-13.081081,20.629243,13.188737,-67.769621,35.327437,55.120336,-123.139305,2.434543,83.248357,-141.204300,-75.699712,139.148006,-119.266194,-67.129199,306.653405,-0.678685,-0.050142,0.058511,-0.984349
